Year	month	day	discharge 	SWE 	MSWE	SD	PA	APA	PAperAve	TmMax	TMMin	TMAve
2013	1	28	0.2	163	182	69	193	204	95%	-1.5	-12.6	-5.8
2013	1	29	0.2	170	184	81	201	206	98%	-9.4	-21.8	-14.4
2013	1	30	0.2	173	187	81	203	208	98%	-5.5	-17	-10.2
2013	1	31	0.2	178	189	81	206	210	98%	-2.5	-6.5	-5.1
2013	2	1	0.2	178	192	81	208	211	99%	-2.1	-7	-5.2
2013	2	2	0.2	178	195	81	208	213	98%	1.6	-16.7	-8.7
2013	2	3	0.2	178	198	81	208	214	97%	3.3	-16.8	-7.5
2013	2	4	0.2	178	200	79	208	215	97%	2.9	-17.7	-8.2
2013	2	5	0.2	180	201	79	211	216	98%	4.8	-15.8	-5.1
2013	2	6	0.2	180	202	76	211	217	97%	1.8	-15.1	-5.3
2013	2	7	0.2	185	203	84	216	218	99%	-0.8	-19.7	-11.7
2013	2	8	0.2	185	204	84	216	219	99%	3.8	-17.2	-6.7
2013	2	9	0.2	190	205	81	221	221	100%	-3.9	-10.6	-6.9
2013	2	10	0.2	198	206	99	229	223	103%	-7.4	-21.2	-12
2013	2	11	0.2	208	207	104	236	225	105%	-7.8	-24.7	-14.9
2013	2	12	0.2	208	209	102	239	228	105%	-6.6	-28.2	-17.2
2013	2	13	0.2	211	211	99	239	230	104%	-2.3	-13.9	-8.5
2013	2	14	0.2	211	212	94	241	232	104%	-2.5	-9.9	-7.1
2013	2	15	0.2	213	215	97	241	235	103%	-6.1	-15.5	-9.8
2013	2	16	0.2	213	217	97	244	237	103%	2.4	-18.9	-8.3
2013	2	17	0.2	213	219	94	244	238	103%	2.9	-15.9	-5.2
2013	2	18	0.2	216	222	99	246	240	103%	-6.5	-23.1	-12.9
2013	2	19	0.2	216	224	99	246	242	102%	3	-24.5	-10.4
2013	2	20	0.2	218	226	97	246	246	100%	1.2	-13.6	-5.8
2013	2	21	0.2	218	228	97	249	248	100%	-5.5	-19.9	-10.2
2013	2	22	0.2	218	229	97	249	250	100%	-6.7	-21.6	-13.7
2013	2	23	0.2	221	230	97	251	252	100%	-2.4	-16.2	-8.6
2013	2	24	0.2	226	232	97	254	253	100%	-7	-17.7	-10.1
2013	2	25	0.2	226	233	97	254	255	100%	-2.7	-23.5	-13.2
2013	2	26	0.2	226	235	97	254	257	99%	-7.6	-12.9	-10.6
2013	2	27	0.2	231	236	112	262	258	102%	-5.6	-24	-14.4
2013	2	28	0.2	231	238	109	262	260	101%	-4.4	-25.7	-12
2013	3	1	0.2	234	241	104	264	263	100%	-0.5	-8.9	-4.7
2013	3	2	0.2	236	243	102	267	264	101%	4.2	-5.1	-1.3
2013	3	3	0.2	236	245	99	267	266	100%	5.7	-7.6	-0.4
2013	3	4	0.3	239	247	102	269	267	101%	-1.8	-23.9	-9.9
2013	3	5	0.4	246	250	117	274	268	102%	3.8	-24.6	-10
2013	3	6	0.4	249	253	109	277	272	102%	6.4	-11.1	-0.6
2013	3	7	0.4	251	255	107	279	274	102%	7.5	-8.5	-1.3
2013	3	8	0.3	251	257	104	279	276	101%	8.2	-9.3	-0.9
2013	3	9	0.2	254	259	99	279	277	101%	-1.6	-10.3	-5.2
2013	3	10	0.2	259	261	109	284	278	102%	-2.3	-14.7	-8.8
2013	3	11	0.2	259	262	109	287	280	103%	1.3	-13.3	-4.4
2013	3	12	0.2	267	263	112	295	282	105%	2.7	-5	-1.7
2013	3	13	0.2	269	264	112	297	284	105%	7.6	-8.7	-0.4
2013	3	14	0.2	269	265	107	297	285	104%	10.2	-5.9	2.2
2013	3	15	0.2	269	267	104	297	288	103%	11.5	-1.1	5.7
2013	3	16	0.2	272	269	102	297	289	103%	5.8	-7.8	-0.2
2013	3	17	0.2	272	271	102	297	291	102%	2	-12.5	-3.7
2013	3	18	0.2	277	273	109	300	293	102%	-2.1	-17	-7.6
2013	3	19	0.2	279	275	107	300	296	101%	0.7	-16.6	-6.5
2013	3	20	0.2	279	277	107	300	298	101%	5.3	-17.4	-3.8
2013	3	21	0.2	282	278	107	302	300	101%	3.5	-16.7	-4.5
2013	3	22	0.2	284	280	107	302	301	100%	-1.5	-18.4	-10.1
2013	3	23	0.2	287	281	109	307	302	102%	-9.1	-22.1	-12.8
2013	3	24	0.2	297	284	117	315	304	104%	-9.2	-23.7	-15
2013	3	25	0.2	297	285	114	318	306	104%	-4	-14.3	-9.15
2013	3	26	0.2	297	287	114	318	308	103%	4.9	-18.1	-4.1
2013	3	27	0.2	297	290	112	320	311	103%	8	-7.3	-0.2
2013	3	28	0.2	297	292	112	320	314	102%	8	-8.8	0.1
2013	3	29	0.2	297	294	109	323	317	102%	9.4	-4.6	1.6
2013	3	30	0.2	300	296	107	323	319	101%	7	-7	0.3
2013	3	31	0.2	300	298	107	323	323	100%	9.2	-9.8	-0.7
2013	4	1	0.2	300	299	107	323	325	99%	7.8	-7.5	0.2
2013	4	2	0.2	302	301	104	325	327	99%	4.1	-6.2	-1.3
2013	4	3	0.2	307	303	109	330	330	100%	6.9	-10.6	-0.8
2013	4	4	0.2	310	304	109	330	333	99%	10.4	-2.3	3.3
2013	4	5	0.2	310	306	107	330	336	98%	10.1	-4	3.6
2013	4	6	0.2	312	308	107	333	337	99%	7.1	-7.2	0.7
2013	4	7	0.2	318	309	107	338	338	100%	6.5	-4.3	0.7
2013	4	8	0.2	323	311	107	338	341	99%	9.8	-5.5	2.3
2013	4	9	0.2	323	313	107	338	342	99%	-2.4	-16.2	-9.3
2013	4	10	0.2	323	315	112	338	345	98%	-4	-18.5	-10.3
2013	4	11	0.2	328	317	114	340	347	98%	0.4	-10.4	-4.8
2013	4	12	0.2	340	318	119	351	350	100%	5.3	-8	-1.2
2013	4	13	0.2	340	320	119	351	353	99%	7.4	-6.4	0.5
2013	4	14	0.2	361	320	130	366	355	103%	-2.1	-9.3	-5.6
2013	4	15	0.2	361	321	127	366	356	103%	-1.4	-7.1	-4.2
2013	4	16	0.2	399	323	145	399	357	112%	6.2	-8.3	-1.5
2013	4	17	0.2	406	323	147	409	358	114%	-5.8	-15.1	-9.2
2013	4	18	0.2	437	325	180	432	361	120%	-6.9	-19.5	-12.9
2013	4	19	0.2	437	328	170	434	363	120%	2.4	-18.3	-5.5
2013	4	20	0.2	439	332	163	437	366	119%	3.4	-5	-1.2
2013	4	21	0.2	447	337	163	442	368	120%	5.7	-6.5	0.4
2013	4	22	0.2	450	340	157	444	371	120%	2.4	-8.9	-2.3
2013	4	23	0.2	460	343	163	452	374	121%	-2.8	-17.1	-9.2
2013	4	24	0.2	460	345	163	452	379	119%	3.3	-17.2	-6.1
2013	4	25	0.2	460	348	160	452	383	118%	9.8	-14.9	-1.2
2013	4	26	0.2	460	349	152	452	387	117%	8.9	-8.4	1.1
2013	4	27	0.2	460	350	150	452	388	116%	10.4	-7.8	2.3
2013	4	28	0.2	460	352	147	452	391	116%	14.4	-4.5	5.4
2013	4	29	0.2	452	354	142	452	394	115%	13.9	-1.7	6.4
2013	4	30	0.2	444	357	135	452	396	114%	11.6	-3.2	5.3
2013	5	1	0.2	462	361	157	475	400	119%	-0.4	-11.8	-4.5
2013	5	2	0.2	490	364	175	495	402	123%	0.7	-16.6	-6.9
2013	5	3	0.2	490	367	165	495	406	122%	7.2	-14.5	-1.9
2013	5	4	0.2	490	369	157	498	407	122%	8.6	-6.8	1.6
2013	5	5	0.2	488	368	150	498	409	122%	12.1	-5.6	3.3
2013	5	6	0.2	485	366	145	498	410	121%	10.8	-3.9	3.5
2013	5	7	0.2	478	362	140	498	411	121%	8.8	0	3.2
2013	5	8	0.2	480	356	137	503	413	122%	8.4	-3.6	2.2
2013	5	9	0.2	480	349	135	505	416	121%	8.7	-2.7	2.9
2013	5	10	0.2	475	339	135	505	418	121%	10.5	-3.7	2.8
2013	5	11	0.2	467	330	130	505	420	120%	11.2	-4.7	3.4
2013	5	12	0.2	460	321	130	505	422	120%	13.9	-1.8	6.5
2013	5	13	0.2	444	311	124	505	425	119%	17	0.5	7.8
2013	5	14	0.2	424	300	122	505	429	118%	18.4	-0.1	7.8
2013	5	15	4.8	399	290	114	505	431	117%	15.4	0.5	5.7
2013	5	16	11	378	279	112	505	433	117%	15.4	0.6	6.4
2013	5	17	11.7	353	269	107	505	435	116%	16.7	-1	7
2013	5	18	11.2	325	259	99	505	438	115%	12.2	-1.5	4
2013	5	19	8.4	307	248	91	505	439	115%	8.1	-1.2	3
2013	5	20	5.1	284	237	84	505	440	115%	4.3	-0.5	1.5
2013	5	21	3.8	302	224	91	518	442	117%	10.6	-2.2	2.6
2013	5	22	1.8	295	208	89	518	445	116%	16.5	-1.8	8
2013	5	23	1.8	267	191	79	518	447	116%	19	0.3	9.4
2013	5	24	2.7	234	172	71	518	449	115%	17.5	-1	8.1
2013	5	25	3.7	206	149	64	518	451	115%	17.6	-1.6	8.4
2013	5	26	4.5	168	125	53	518	454	114%	18.8	-1.2	8.8
2013	5	27	3.3	130	100	43	518	457	113%	15.3	-1.6	6.8
2013	5	28	1.3	99	75	30	518	459	113%	15	-2	6.8
2013	5	29	0.4	74	49	20	518	461	112%	8.8	-1.3	2.6
2013	5	30	0.4	74	23	18	526	465	113%	8.6	-1.3	2.7
2013	5	31	0.4	61	0	13	526	468	112%	10	-1.6	4.3
2013	6	1	0.4	30	0	8	526	470	112%	10.1	-1.4	3.5
2013	6	2	0.4	20	0	5	526	473	111%	19.5	-2.5	8.8
2013	6	3	0.4	5	0	3	526	475	111%	18.7	-0.4	10.6
2013	6	4	0.4	0	0	0	526	478	110%	18.2	-2.5	9
2013	6	5	0.4	0	0	0	526	480	110%	15.5	-1	7.3
2013	6	6	0.4	0	0	0	526	481	109%	16.9	-1.8	7.6
2013	6	7	0.4	0	0	0	526	484	109%	17.9	0.8	9.5
2013	6	8	0.4	0	0	0	526	486	108%	16.7	4.2	10.6
2013	6	9	0.4	0	0	0	526	489	108%	20.9	-0.3	11.7
2013	6	10	0.4	0	0	0	526	489	108%	23.3	4.9	13.6
2013	6	11	0.4	0	0	0	526	491	107%	21.8	2.6	12.9
2013	6	12	0.4	0	0	0	526	493	107%	23	1.2	13
2013	6	13	0.4	0	0	0	526	495	106%	21.8	5	13.6
2013	6	14	0.4	0	0	0	526	497	106%	21.2	3.2	12.8
2013	6	15	0.4	0	0	0	526	498	106%	20.1	-0.8	10.9
2013	6	16	0.4	0	0	0	526	500	105%	16.6	2.9	8.7
2013	6	17	0.5	0	0	0	526	502	105%	19.2	0.6	8.9
2013	6	18	0.5	0	0	0	526	503	105%	20.6	1.2	11.1
2013	6	19	0.5	0	0	0	526	505	104%	22	0.1	12.4
2013	6	20	0.5	0	0	0	526	506	104%	22	1.9	13.1
2013	6	21	0.5	0	0	0	526	507	104%	21.3	0.9	11.3
2013	6	22	0.5	0	0	0	526	509	103%	19.9	0.5	10.5
2013	6	23	0.5	0	0	0	526	510	103%	20.9	-1.6	9.9
2013	6	24	0.5	0	0	0	526	512	103%	20.1	0.6	11.8
2013	6	25	0.4	0	0	0	526	513	103%	19.6	3.4	12
2013	6	26	0.5	0	0	0	526	515	102%	24.2	2	13.7
2013	6	27	0.5	0	0	0	526	516	102%	24.6	6.2	15.5
2013	6	28	0.4	0	0	0	526	518	102%	25.4	4.9	16
2013	6	29	0.5	0	0	0	526	520	101%	22	6	14.1
2013	6	30	0.5	0	0	0	526	521	101%	20.4	3.4	12.4
2013	7	1	0.5	0	0	0	526	522	101%	19.4	2.9	10.9
2013	7	2	0.5	0	0	0	526	523	101%	19.7	1.9	11
2013	7	3	0.4	0	0	0	526	525	100%	21.5	2.1	10.4
2013	7	4	0.4	0	0	0	528	526	100%	22.9	2.3	12.2
2013	7	5	0.4	0	0	0	528	527	100%	19.9	6.7	12.8
2013	7	6	0.4	0	0	0	528	528	100%	20.3	7.5	12.8
2013	7	7	0.4	0	0	0	538	528	102%	21.3	3.9	12.8
2013	7	8	0.4	0	0	0	538	529	102%	20.8	5.7	12.8
2013	7	9	0.4	0	0	0	538	531	101%	22.6	4.1	12.9
2013	7	10	0.4	0	0	0	538	531	101%	24.5	4.8	14.4
2013	7	11	0.4	0	0	0	538	532	101%	26.5	5.5	17.3
2013	7	12	0.4	0	0	0	538	533	101%	22.6	6.6	12.9
2013	7	13	0.4	0	0	0	544	535	102%	20.7	5.9	12
2013	7	14	0.4	0	0	0	546	536	102%	19.9	4.8	11.1
2013	7	15	0.4	0	0	0	546	536	102%	20.4	4.9	12.4
2013	7	16	0.4	0	0	0	549	537	102%	22.9	3.4	13.1
2013	7	17	0.4	0	0	0	549	538	102%	22.8	4.7	13.1
2013	7	18	0.4	0	0	0	549	539	102%	21.3	5.7	12.6
2013	7	19	0.4	0	0	0	556	541	103%	22.2	5.6	13.4
2013	7	20	0.4	0	0	0	556	543	102%	22.9	4	12.9
2013	7	21	0.4	0	0	0	556	545	102%	23.6	2.8	14.2
2013	7	22	0.4	0	0	0	556	546	102%	23.8	4	15.5
2013	7	23	0.4	0	0	0	556	548	101%	23.5	3.6	13.5
2013	7	24	0.4	0	0	0	561	550	102%	24.2	4.2	14.1
2013	7	25	0.4	0	0	0	561	553	101%	16.8	5.2	11.3
2013	7	26	0.4	0	0	0	564	555	102%	20	2.7	11
2013	7	27	0.4	0	0	0	564	556	101%	22.2	2.6	11.5
2013	7	28	0.4	0	0	0	564	559	101%	15.7	6.2	10
2013	7	29	0.4	0	0	0	569	561	101%	13.7	5.3	9.2
2013	7	30	0.4	0	0	0	572	563	102%	19.2	5.6	10.9
2013	7	31	0.4	0	0	0	577	565	102%	21.7	4.3	12.1
2013	8	1	0.4	0	0	0	577	566	102%	19.3	3.4	11.4
2013	8	2	0.4	0	0	0	577	568	102%	22.7	3.7	12.4
2013	8	3	0.4	0	0	0	577	570	101%	19.2	5.3	11.3
2013	8	4	0.4	0	0	0	577	572	101%	19.1	3.9	11.7
2013	8	5	0.4	0	0	0	579	572	101%	18.2	3.4	9.6
2013	8	6	0.4	0	0	0	582	573	102%	17.2	2.5	9
2013	8	7	0.4	0	0	0	582	575	101%	15.9	2.8	9
2013	8	8	0.3	0	0	0	582	577	101%	16.3	2.1	7.1
2013	8	9	0.3	0	0	0	584	579	101%	14.7	1.3	7.3
2013	8	10	0.3	0	0	0	587	580	101%	19.4	1	9.8
2013	8	11	0.3	0	0	0	587	581	101%	15.4	2.7	8.9
2013	8	12	0.4	0	0	0	587	582	101%	18	1.9	9.5
2013	8	13	0.4	0	0	0	589	585	101%	14.3	1.5	6.7
2013	8	14	0.4	0	0	0	599	587	102%	18.7	0.6	8.1
2013	8	15	0.4	0	0	0	599	589	102%	19.9	0.6	10
2013	8	16	0.4	0	0	0	599	590	102%	21.8	1.3	11.1
2013	8	17	0.4	0	0	0	599	591	101%	23	3	12.1
2013	8	18	0.4	0	0	0	599	594	101%	20.4	3.4	10.5
2013	8	19	0.3	0	0	0	599	595	101%	22.5	3.4	12.5
2013	8	20	0.3	0	0	0	599	597	100%	23	4.3	13.5
2013	8	21	0.3	0	0	0	599	599	100%	22.1	6	13.5
2013	8	22	0.3	0	0	0	599	601	100%	19.8	5.8	12.1
2013	8	23	0.3	0	0	0	602	602	100%	21.5	5.8	11.9
2013	8	24	0.3	0	0	0	605	603	100%	18.4	5.4	11.3
2013	8	25	0.3	0	0	0	605	605	100%	19.6	5.1	11.1
2013	8	26	0.3	0	0	0	607	607	100%	20.5	8.5	13.2
2013	8	27	0.3	0	0	0	607	609	100%	22.2	5.2	13.1
2013	8	28	0.3	0	0	0	607	609	100%	20.3	5.4	11.4
2013	8	29	0.2	0	0	0	610	611	100%	21.1	4.3	11.6
2013	8	30	0.2	0	0	0	610	611	100%	20.7	5.1	12.5
2013	8	31	0.2	0	0	0	612	612	100%	19.2	5	10.7
2013	9	1	0.2	0	0	0	612	613	100%	19.7	5.3	11.9
2013	9	2	0.2	0	0	0	612	615	100%	23.2	7.4	14.1
2013	9	3	0.2	0	0	0	612	615	100%	21.3	5.3	13
2013	9	4	0.2	0	0	0	612	617	99%	22	5.9	12.8
2013	9	5	0.2	0	0	0	612	618	99%	21.8	5.6	11.8
2013	9	6	0.2	0	0	0	612	620	99%	21	6	12.2
2013	9	7	0.2	0	0	0	617	621	99%	21.1	5.3	11
2013	9	8	0.2	0	0	0	640	623	103%	20.5	4.1	10.9
2013	9	9	0.2	0	0	0	643	624	103%	16.9	7.6	10.3
2013	9	10	0.2	0	0	0	645	626	103%	16	8.1	10.3
2013	9	11	0.2	0	0	0	648	627	103%	14.6	7.8	10.9
2013	9	12	0.3	0	0	0	653	630	104%	13.9	7.3	9.7
2013	9	13	0.2	0	0	0	671	631	106%	14.1	3.6	8.7
2013	9	14	0.2	0	0	0	678	633	107%	15.7	4.1	9.2
2013	9	15	0.2	0	0	0	678	635	107%	15.2	3.7	8.4
2013	9	16	0.2	0	0	0	681	635	107%	15.7	2	7.2
2013	9	17	0.2	0	0	0	681	637	107%	17.2	2.3	8.6
2013	9	18	0.2	0	0	0	681	638	107%	14.8	3.9	8
2013	9	19	0.2	0	0	0	691	639	108%	12.2	-2.6	5.1
2013	9	20	0.2	0	0	0	693	641	108%	17.4	-4.1	4.7
2013	9	21	0.2	0	0	0	693	644	108%	17.5	-1	7
2013	9	22	0.2	0	0	0	693	647	107%	12.9	1.2	5.2
2013	9	23	0.2	0	0	0	706	649	109%	7.8	-1.8	2.7
2013	9	24	0.2	0	0	0	709	651	109%	14.8	-2.6	4.5
2013	9	25	0.2	0	0	0	709	652	109%	16.7	-1.5	9.1
2013	9	26	0.2	0	0	0	709	654	108%	17.3	1.4	8.3
2013	9	27	0.2	0	0	0	709	655	108%	5.5	-2.6	0.8
2013	9	28	0.2	0	0	0	714	656	109%	9.6	-4.5	1.6
2013	9	29	0.2	0	0	0	716	658	109%	12.6	-3.3	4.9
2013	9	30	0.2	0	0	0	716	659	109%	16.3	0.3	8.2
2013	10	1	0.2	0	0	0	0	0	17.5	-1.6	6.4	2.4
2013	10	2	0.2	0	0	0	0	1	0%	15.5	-1.7	6.9
2013	10	3	0.2	0	0	0	0	2	0%	13	-2.3	5.1
2013	10	4	0.2	8	0	5	5	3	167%	-2.2	-8	-5.1
2013	10	5	0.2	30	0	30	28	5	560%	1.8	-11.4	-5.5
2013	10	6	0.2	30	0	28	28	6	467%	8.4	-12.3	-2.4
2013	10	7	0.2	30	0	23	30	8	375%	13.8	-6.3	4.2
2013	10	8	0.2	30	0	15	33	10	330%	13.7	-1.8	6.2
2013	10	9	0.2	28	0	15	33	11	300%	12.1	-1.8	4.1
2013	10	10	0.2	25	0	10	33	14	236%	9.7	-1.2	2
2013	10	11	0.2	25	0	8	36	15	240%	4.1	-0.9	0.7
2013	10	12	0.2	25	0	8	38	17	224%	5.9	-5.4	-0.2
2013	10	13	0.2	25	0	8	38	18	211%	11.9	-5.6	2.6
2013	10	14	0.2	25	0	8	38	19	200%	2.5	-3.6	-0.1
2013	10	15	0.2	33	3	13	46	22	209%	-0.7	-8	-4.1
2013	10	16	0.2	36	6	15	46	23	200%	2.5	-10.8	-5.2
2013	10	17	0.2	33	6	15	46	25	184%	3.7	-9	-1.6
2013	10	18	0.2	38	7	20	51	27	189%	-0.7	-12	-6.3
2013	10	19	0.2	46	7	25	56	29	193%	5.7	-13.3	-3.7
2013	10	20	0.2	46	8	25	56	31	181%	2.3	-9	-2.5
2013	10	21	0.2	56	9	30	66	33	200%	3.7	-12.3	-4
2013	10	22	0.2	56	11	30	66	35	189%	8.8	-9.1	-1.5
2013	10	23	0.2	56	12	28	66	37	178%	10.7	-6.6	0
2013	10	24	0.2	56	14	28	69	38	182%	10.9	-6.8	0.9
2013	10	25	0.2	56	16	28	69	39	177%	10.1	-5.4	1.6
2013	10	26	0.2	56	18	28	69	41	168%	9.4	-5.5	0.4
2013	10	27	0.2	56	20	28	69	43	160%	9.3	-6.7	0.4
2013	10	28	0.2	56	23	25	69	44	157%	9.5	-3.2	1.9
2013	10	29	0.2	56	25	25	69	46	150%	5.9	-5.1	-0.1
2013	10	30	0.2	69	27	38	79	48	165%	0	-8.9	-3.6
2013	10	31	0.2	71	30	38	81	50	162%	0.4	-5.8	-3.2
2013	11	1	0.2	71	32	38	81	54	150%	0.5	-11.9	-4.8
2013	11	2	0.2	71	35	41	81	56	145%	7	-12.6	-2.2
2013	11	3	0.2	71	37	36	84	58	145%	6.6	-11.1	0.1
2013	11	4	0.2	74	39	38	86	60	143%	1.2	-13.1	-4.9
2013	11	5	0.2	76	40	38	86	62	139%	-5.5	-21.2	-12.2
2013	11	6	0.2	76	42	43	86	63	137%	-1.4	-18.7	-7.1
2013	11	7	0.2	79	44	38	91	64	142%	6.9	-12.1	-2
2013	11	8	0.2	79	46	38	91	65	140%	7.4	-3.2	2.4
2013	11	9	0.2	79	47	36	91	68	134%	8.1	-6	-0.9
2013	11	10	0.2	79	48	38	91	71	128%	8.9	-8.2	-1.2
2013	11	11	0.2	79	49	38	91	72	126%	8.9	-7.6	-0.9
2013	11	12	0.2	79	51	36	91	75	121%	8.9	-8.3	-2
2013	11	13	0.2	79	53	38	91	77	118%	8.4	-9.2	-0.9
2013	11	14	0.2	79	55	36	91	79	115%	4.6	-5.8	0.1
2013	11	15	0.2	79	57	36	91	83	110%	3.7	-5.6	-0.7
2013	11	16	0.2	84	60	36	97	85	114%	-0.7	-5.5	-3.4
2013	11	17	0.2	97	63	53	107	86	124%	-0.9	-9.3	-5.5
2013	11	18	0.2	104	65	58	117	88	133%	3.7	-12.9	-6
2013	11	19	0.2	104	68	56	117	90	130%	3.8	-11.3	-2.9
2013	11	20	0.2	107	71	48	119	92	129%	2.4	-3.2	-1.3
2013	11	21	0.2	107	73	48	119	93	128%	2.6	-13.8	-5.6
2013	11	22	0.2	119	75	61	124	95	131%	-1.8	-13.2	-7.2
2013	11	23	0.2	119	76	58	132	97	136%	0.8	-8.9	-4.3
2013	11	24	0.2	119	78	58	132	98	135%	1.8	-7.9	-3.2
2013	11	25	0.2	119	81	56	132	100	132%	-0.4	-12	-4.9
2013	11	26	0.2	119	83	56	132	103	128%	0.4	-13.7	-7.1
2013	11	27	0.2	119	85	56	132	105	126%	3.9	-15.2	-7.4
2013	11	28	0.2	119	87	56	132	108	122%	6.6	-11.7	-5.5
2013	11	29	0.2	119	89	53	132	110	120%	3.2	-11	-5.2
2013	11	30	0.2	119	91	53	132	112	118%	2.3	-13.5	-7
2013	12	1	0.2	119	93	53	132	114	116%	0.6	-12.7	-4
2013	12	2	0.2	122	94	48	137	116	118%	-0.5	-3.2	-2.1
2013	12	3	0.2	127	95	51	142	118	120%	-1	-12	-4.5
2013	12	4	0.2	137	96	64	150	118	127%	-10.5	-31.1	-20.8
2013	12	5	0.2	145	97	79	152	120	127%	-13.3	-32	-24
2013	12	6	0.2	145	97	74	152	122	125%	-14	-26.5	-19.6
2013	12	7	0.2	145	97	69	157	123	128%	-8.3	-17.5	-12.7
2013	12	8	0.2	152	97	74	163	125	130%	-12.3	-23.7	-16.8
2013	12	9	0.2	152	98	76	163	127	128%	-16.2	-29.6	-20.8
2013	12	10	0.2	152	99	74	165	128	129%	-8.6	-17.8	-11.8
2013	12	11	0.2	152	101	71	168	130	129%	-3.2	-20.5	-13.3
2013	12	12	0.2	152	103	71	168	131	128%	2.2	-19	-10.8
2013	12	13	0.2	152	105	71	170	134	127%	-0.3	-16.2	-9.2
2013	12	14	0.2	152	108	69	170	136	125%	-3.3	-17.3	-11.2
2013	12	15	0.2	152	110	69	170	138	123%	1.9	-10.4	-5.1
2013	12	16	0.2	152	113	69	173	140	124%	3.7	-11.1	-5.1
2013	12	17	0.2	152	115	69	173	140	124%	4.6	-12.7	-6.1
2013	12	18	0.2	152	118	69	173	142	122%	4.9	-11.3	-5
2013	12	19	0.2	152	120	69	173	143	121%	3.6	-9.2	-1.9
2013	12	20	0.2	155	122	66	175	145	121%	-1.7	-15.1	-6.2
2013	12	21	0.2	155	123	66	175	147	119%	-5.5	-13.4	-9.3
2013	12	22	0.2	157	124	69	178	148	120%	-6.2	-13.1	-8.9
2013	12	23	0.2	157	126	69	178	151	118%	-1.8	-8	-5.3
2013	12	24	0.2	160	128	71	178	152	117%	-1.5	-20.7	-9.2
2013	12	25	0.2	160	129	74	178	154	116%	-4.6	-21.6	-14.8
2013	12	26	0.2	160	130	74	178	156	114%	-0.1	-19.6	-12.3
2013	12	27	0.2	160	132	74	178	157	113%	2.6	-15.9	-8.6
2013	12	28	0.2	160	134	74	180	160	113%	2.2	-13.4	-5.9
2013	12	29	0.2	160	136	74	183	161	114%	-5.4	-17.4	-10.2
2013	12	30	0.2	163	136	74	183	162	113%	-2.1	-12.8	-7.2
2013	12	31	0.2	163	137	74	183	164	112%	-1.2	-9.2	-4.6
2014	1	1	0.2	163	138	71	183	166	110%	-3.3	-18.3	-8.2
2014	1	2	0.2	163	140	71	183	167	110%	1.5	-18.6	-8.5
2014	1	3	0.2	163	142	71	185	168	110%	2.6	-14	-4.7
2014	1	4	0.2	165	143	76	188	169	111%	-3.5	-19.9	-11
2014	1	5	0.2	173	144	91	190	171	111%	-14.6	-21.5	-16.8
2014	1	6	0.2	173	146	89	193	174	111%	-6.9	-24.6	-15.9
2014	1	7	0.2	173	148	86	193	175	110%	0.6	-20.1	-8.9
2014	1	8	0.2	175	150	84	198	177	112%	-1.8	-7.5	-5.4
2014	1	9	0.2	178	151	84	201	178	113%	-3.6	-11.7	-6.3
2014	1	10	0.2	183	152	94	203	180	113%	-4.9	-12.9	-8.6
2014	1	11	0.2	185	153	94	208	182	114%	3.2	-5.8	-1.4
2014	1	12	0.2	185	155	91	211	184	115%	-0.3	-10.4	-7.1
2014	1	13	0.2	193	155	99	216	186	116%	-3.2	-10.3	-6.7
2014	1	14	0.2	193	156	97	216	186	116%	-4.6	-9.1	-6.3
2014	1	15	0.2	193	157	91	216	187	116%	1.6	-15.6	-7.2
2014	1	16	0.2	190	158	91	216	187	116%	-1.9	-17.3	-10.6
2014	1	17	0.2	190	159	91	216	188	115%	0.2	-18	-10.5
2014	1	18	0.2	190	161	91	216	189	114%	1.5	-17.4	-10.3
2014	1	19	0.2	190	163	89	216	191	113%	3.9	-16.2	-8.2
2014	1	20	0.2	190	165	89	216	193	112%	-0.2	-17.6	-7.5
2014	1	21	0.2	188	167	89	216	193	112%	4.8	-18.9	-9.8
2014	1	22	0.2	188	170	89	216	195	111%	2	-17.4	-8.2
2014	1	23	0.2	188	172	89	216	196	110%	-7	-22.4	-13.2
2014	1	24	0.2	188	174	89	216	197	110%	0.8	-22.4	-12.5
2014	1	25	0.2	188	176	89	216	200	108%	5	-16.6	-7.4
2014	1	26	0.2	188	178	89	216	202	107%	2.7	-14.7	-5.6
2014	1	27	0.2	188	180	89	216	203	106%	-3.6	-16.8	-8.7
2014	1	28	0.2	190	182	97	216	204	106%	-7.6	-26.2	-16.6
2014	1	29	0.2	190	184	97	216	206	105%	-0.7	-20.9	-7.5
2014	1	30	0.2	196	187	91	224	208	108%	-1.6	-6.6	-4.5
2014	1	31	0.2	203	189	102	231	210	110%	-4.6	-10	-7.2
2014	2	1	0.2	206	192	107	231	211	109%	-7.6	-18	-12.8
2014	2	2	0.2	206	195	107	231	213	108%	-6.6	-25.6	-14.9
2014	2	3	0.2	208	198	104	231	214	108%	-4.7	-15.8	-10.5
2014	2	4	0.2	211	200	107	236	215	110%	-5	-23.5	-12.7
2014	2	5	0.2	213	201	109	236	216	109%	-10.4	-26.8	-17.5
2014	2	6	0.3	213	202	107	236	217	109%	-6.6	-15.1	-9.6
2014	2	7	0.3	216	203	104	241	218	111%	-3.6	-9.4	-6.6
2014	2	8	0.3	224	204	117	249	219	114%	-0.4	-6.8	-3.2
2014	2	9	0.3	234	205	122	257	221	116%	0.8	-4.4	-1.8
